label,message
ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
ham,Happy new years melody!
ham,Just sleeping..and surfing
ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
ham,Tmrw. Im finishing 9 doors
ham,Will you be here for food
ham,Hey what how about your project. Started aha da.
ham,Oh thanks a lot..i already bought 2 eggs ..
ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
ham,TELL HER I SAID EAT SHIT.
ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham,"Pity, * was in mood for that. So...any other suggestions?"
ham,With my sis lor... We juz watched italian job.
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
ham,No break time one... How... I come out n get my stuff fr Ã_?
ham,K.i did't see you.:)k:)where are you now?
ham,I jokin oni lar.. ÃÃ busy then i wun disturb Ã_.
ham,Just wait till end of march when el nino gets himself. Oh.
ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
ham,Sir send to group mail check it.
ham,I will come tomorrow di
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
ham,Haha okay... Today weekend leh... 
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
ham,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
ham,I'm on da bus going home...
ham,Audrie lousy autocorrect
ham,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
ham,Networking job is there.
ham,I just cooked a rather nice salmon a la you
ham,Short But Cute: \Be a good person
ham,I'm coming home 4 dinner.
ham,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
ham,How do you plan to manage that
ham,ÃÃ no home work to do meh... 
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
ham, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. 
ham,No da if you run that it activate the full version da.
ham,When you came to hostel.
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
ham,Just come home. I don't want u to be miserable
ham,"I call you later, don't have network. If urgnt, sms me."
ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
ham,No. But we'll do medical missions to nigeria
ham,ÃÃ say until like dat i dun buy ericsson oso cannot oredi lar...
ham,"Cool, what time you think you can get here?"
ham,....photoshop makes my computer shut down.
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.
ham,"Gosh that , what a pain. Spose I better come then."
ham,Long after I quit. I get on only like 5 minutes a day as it is.
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
ham,I dont thnk its a wrong calling between us
ham,I love to give massages. I use lots of baby oil... What is your fave position?
ham,I am in a marriage function
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
ham,Have you seen who's back at Holby?!
ham,Pls speak to that customer machan.
ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ã_ leaving earlier or wat mah cos mayb Ã_ haf to walk v far...
ham,3 pa but not selected.
ham,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
ham,"Not sure yet, still trying to get a hold of him"
ham,Remind me how to get there and I shall do so
ham,Then we gotta do it after that
ham,Any pain on urination any thing else?
ham,"I'm in a meeting, call me later at"
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
ham,Good morning princess! How are you?
ham,I have no idea where you are
ham,Wen did you get so spiritual and deep. That's great
ham,And whenever you and i see we can still hook up too.
ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."""
ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
ham,Yeah I can still give you a ride
ham,Probably a couple hours tops
ham,Howz that persons story
ham,Watching ajith film ah?
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
ham,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
ham,"4 tacos + 1 rajas burrito, right?"
ham,Tell me something. Thats okay.
ham,"That's fine, I'll bitch at you about it later then"
ham,Sry da..jst nw only i came to home..
ham,Babe ? I lost you ... :-(
ham,Will be office around 4 pm. Now i am going hospital.
ham,I want to go to perumbavoor
ham,No message..no responce..what happend?
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see
ham,Full heat pa:-) i have applyed oil pa.
ham,"Alright, we're all set here, text the man"
ham,I've reached already.
ham,"Awesome, think we can get an 8th at usf some time tonight?"
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItÃ¥Ãs the least a unique person like u deserve. Sleep tight or morning
ham,"Customer place, i wil cal u sir."
ham,"Kate jackson rec center before 7ish, right?"
ham,I'm at home. Please call
ham,K..k.:)congratulation ..
ham,"Pls send me a comprehensive mail about who i'm paying, when and how much."
ham,I was just callin to say hi. Take care bruv!
ham,Send to someone else :-)
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
ham,Lol. Well quality aint bad at all so i aint complaining
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."""
ham,Good morning princess! How are you?
ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
ham,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs.."
ham,Dear got bus directly to calicut
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
ham,No management puzzeles.
ham,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
ham,Am surfing online store. For offers do you want to buy any thing.
ham,Don no da:)whats you plan?
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back."
ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
ham,If I get there before you after your ten billion calls and texts so help me god
ham,Hi mom we might be back later than  &lt;#&gt; 
ham,Give me a sec to think think about it
ham,Haiyoh... Maybe your hamster was jealous of million
ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
ham,He dint tell anything. He is angry on me that why you told to abi.
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?
ham,Lemme know when you're here
ham,We have pizza if u want
ham,Am slow in using biola's fne
ham,"Ya, told..she was asking wats matter?"
ham,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...
ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
ham,"Didn't try, g and I decided not to head out"
ham,Rofl betta invest in some  anti aging products
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
ham,Hope you are having a good week. Just checking in
ham,Jos ask if u wana meet up?
ham,"Yeah I am, so I'll leave maybe 7ish?"
ham,I think the other two still need to get cash but we can def be ready by 9
